Store_id;SKU_id;Date;Promo;Demand;Regular_Price;Promo_Price
51;1;22.09.2015;;1018;138.5;
51;1;23.09.2015;;386;141.21;
51;1;24.09.2015;;547;141.21;
51;1;25.09.2015;;726;141.21;
51;1;26.09.2015;;525;141.21;
51;1;27.09.2015;;393;141.21;
51;1;28.09.2015;;707;141.21;
51;1;29.09.2015;;399;141.21;
51;1;30.09.2015;;396;141.21;
51;1;01.10.2015;;518;141.21;
51;1;02.10.2015;;823;141.21;
51;1;03.10.2015;;452;141.21;
51;1;04.10.2015;;858;141.21;
51;1;05.10.2015;;625;141.21;
51;1;06.10.2015;1;1445;141.21;122.32
51;1;07.10.2015;1;1706;141.21;122.32
51;1;08.10.2015;1;1203;141.11;122.32
51;1;09.10.2015;1;855;141.21;122.32
51;1;10.10.2015;1;757;141.21;122.32
51;1;11.10.2015;1;977;141.21;122.32
51;1;12.10.2015;1;704;141.21;122.32
51;1;13.10.2015;;424;141.21;
51;1;14.10.2015;;537;141.21;
51;1;15.10.2015;;207;142.57;
51;1;16.10.2015;;465;142.57;
51;1;17.10.2015;;163;142.57;
51;1;18.10.2015;;305;142.57;
51;1;19.10.2015;;311;142.57;
51;1;20.10.2015;;214;142.57;
51;1;21.10.2015;;484;130.34;
51;1;22.10.2015;;848;130.34;
51;1;23.10.2015;;1316;130.34;
51;1;24.10.2015;;600;130.34;
51;1;25.10.2015;;644;130.34;
51;1;26.10.2015;;509;130.34;
51;1;27.10.2015;1;1084;130.34;122.32
51;1;28.10.2015;1;1059;130.34;124.77
51;1;29.10.2015;1;587;130.34;124.77
51;1;30.10.2015;1;2020;130.34;124.77
51;1;31.10.2015;1;679;130.34;124.77
51;1;01.11.2015;1;540;130.34;124.77
51;1;02.11.2015;1;855;130.34;124.77
51;1;03.11.2015;;653;130.34;
51;1;04.11.2015;;443;134.69;
51;1;05.11.2015;;283;134.69;
51;1;06.11.2015;;628;134.69;
51;1;07.11.2015;;361;134.69;
51;1;08.11.2015;;179;134.69;
51;1;09.11.2015;;261;134.69;
51;1;10.11.2015;;226;134.69;
51;1;11.11.2015;;324;130.34;
51;1;12.11.2015;;396;130.34;
51;1;13.11.2015;;691;130.34;
51;1;14.11.2015;;138;130.34;
51;1;15.11.2015;;126;130.34;
51;1;16.11.2015;;424;130.34;
51;1;17.11.2015;;405;130.34;
51;1;18.11.2015;;540;130.34;
51;1;19.11.2015;;251;130.34;
51;1;20.11.2015;;405;130.34;
51;1;21.11.2015;;346;130.34;
51;1;22.11.2015;;188;130.34;
51;1;23.11.2015;;251;130.34;
51;1;24.11.2015;1;1624;130.34;116.61
51;1;25.11.2015;1;2416;130.34;116.61
51;1;26.11.2015;1;1791;130.34;116.61
51;1;27.11.2015;1;1078;130.34;116.61
51;1;28.11.2015;1;1709;130.34;116.61
51;1;29.11.2015;1;1696;130.34;116.61
51;1;30.11.2015;1;1784;130.34;116.61
51;1;01.12.2015;;229;130.34;
51;1;02.12.2015;;317;130.34;
51;1;03.12.2015;;374;130.34;
51;1;04.12.2015;;594;130.34;
51;1;05.12.2015;1;1376;130.34;116.61
51;1;06.12.2015;1;2504;130.34;116.61
51;1;07.12.2015;1;1134;130.34;116.61
51;1;08.12.2015;;317;130.34;
51;1;09.12.2015;;311;130.34;
51;1;10.12.2015;;280;130.34;
51;1;11.12.2015;;251;130.34;
51;1;12.12.2015;;210;130.34;
51;1;13.12.2015;;195;130.34;
51;1;14.12.2015;;167;130.34;
51;1;15.12.2015;;141;130.34;
51;1;16.12.2015;;449;130.34;
51;1;17.12.2015;;302;130.34;
51;1;18.12.2015;;569;130.34;
51;1;19.12.2015;;295;130.34;
51;1;20.12.2015;;342;130.34;
51;1;21.12.2015;;399;130.34;
51;1;22.12.2015;;452;130.34;
51;1;23.12.2015;;327;130.34;
51;1;24.12.2015;;179;126.54;
51;1;25.12.2015;;493;126.54;
51;1;26.12.2015;;418;126.54;
51;1;27.12.2015;;597;126.54;
51;1;28.12.2015;;540;126.54;
51;1;29.12.2015;;732;126.54;
51;1;30.12.2015;;600;126.54;
51;1;31.12.2015;;619;126.54;
51;1;01.01.2016;;63;126.54;
51;1;02.01.2016;;386;126.54;
51;1;03.01.2016;;298;126.54;
51;1;04.01.2016;;355;126.54;
51;1;05.01.2016;;503;126.54;
51;1;06.01.2016;;873;126.54;
51;1;07.01.2016;;273;126.54;
51;1;08.01.2016;;430;126.54;
51;1;09.01.2016;;226;126.54;
51;1;10.01.2016;;314;126.54;
51;1;11.01.2016;;770;126.54;
51;1;12.01.2016;;3076;126.54;
51;1;13.01.2016;;474;126.54;
51;1;14.01.2016;;1090;126.54;
51;1;15.01.2016;;1100;126.54;
51;1;16.01.2016;;562;126.54;
51;1;17.01.2016;;1043;126.54;
51;1;18.01.2016;;430;126.54;
51;1;19.01.2016;;314;126.54;
51;1;20.01.2016;;85;126.54;
51;1;21.01.2016;;94;127.9;
51;1;22.01.2016;;685;127.9;
51;1;23.01.2016;;669;127.9;
51;1;24.01.2016;;1103;127.9;
51;1;25.01.2016;;814;127.9;
51;1;26.01.2016;;1090;127.9;
51;1;27.01.2016;;3842;127.9;
51;1;28.01.2016;;1455;127.9;
51;1;29.01.2016;;735;127.9;
51;1;30.01.2016;;704;127.9;
51;1;31.01.2016;;537;127.9;
51;1;01.02.2016;;1297;130.34;
51;1;02.02.2016;;2444;130.34;
51;1;03.02.2016;;1109;130.34;
51;1;04.02.2016;;814;133.06;
51;1;05.02.2016;;1423;133.06;
51;1;06.02.2016;;1144;133.06;
51;1;07.02.2016;;609;141.76;
51;1;08.02.2016;;408;141.76;
51;1;09.02.2016;1;2950;141.76;130.75
51;1;10.02.2016;1;6880;141.76;130.75
51;1;11.02.2016;1;2045;141.76;130.75
51;1;12.02.2016;1;1052;141.76;130.75
51;1;13.02.2016;1;1954;141.76;130.75
51;1;14.02.2016;1;1784;141.76;130.75
51;1;15.02.2016;1;1935;141.76;130.75
51;1;16.02.2016;1;1536;141.76;130.75
51;1;17.02.2016;1;1464;141.76;130.75
51;1;18.02.2016;;437;141.76;
51;1;19.02.2016;;430;141.76;
51;1;20.02.2016;;327;141.76;
51;1;21.02.2016;;603;141.76;
51;1;22.02.2016;;738;141.76;
51;1;23.02.2016;;261;141.76;
51;1;24.02.2016;;474;141.76;
51;1;25.02.2016;;327;141.76;
51;1;26.02.2016;;500;141.76;
51;1;27.02.2016;;289;141.76;
51;1;28.02.2016;;229;141.76;
51;1;29.02.2016;;377;141.76;
51;1;01.03.2016;;503;141.76;
51;1;02.03.2016;;204;141.76;
51;1;03.03.2016;;270;141.76;
51;1;04.03.2016;;550;141.76;
51;1;05.03.2016;;550;141.21;
51;1;06.03.2016;;770;141.21;
51;1;07.03.2016;;644;141.21;
51;1;08.03.2016;1;930;141.21;132.92
51;1;09.03.2016;1;1819;141.21;132.92
51;1;10.03.2016;1;1725;141.21;132.92
51;1;11.03.2016;1;2485;141.21;132.92
51;1;12.03.2016;1;1923;141.21;132.92
51;1;13.03.2016;1;892;141.21;132.92
51;1;14.03.2016;1;1049;141.21;132.92
51;1;15.03.2016;1;1822;141.21;130.21
51;1;16.03.2016;1;1948;141.21;130.21
51;1;17.03.2016;1;1627;141.21;130.21
51;1;18.03.2016;1;1524;141.21;130.21
51;1;19.03.2016;1;1389;141.21;130.21
51;1;20.03.2016;1;487;141.21;130.21
51;1;21.03.2016;;647;141.21;
51;1;22.03.2016;;371;141.21;
51;1;23.03.2016;;616;141.21;
51;1;24.03.2016;;503;141.21;
51;1;25.03.2016;;622;141.21;
51;1;26.03.2016;;317;141.21;
51;1;27.03.2016;;330;141.21;
51;1;28.03.2016;;308;141.21;
51;1;29.03.2016;;185;141.21;
51;1;30.03.2016;;267;141.21;
51;1;31.03.2016;;305;141.21;
51;1;01.04.2016;;474;141.21;
51;1;02.04.2016;;270;141.21;
51;1;03.04.2016;;327;141.21;
51;1;04.04.2016;;220;141.21;
51;1;05.04.2016;;399;141.21;
51;1;06.04.2016;;562;141.21;
51;1;07.04.2016;;443;141.21;
51;1;08.04.2016;;478;141.21;
51;1;09.04.2016;;606;141.21;
51;1;10.04.2016;;308;141.21;
51;1;11.04.2016;;283;141.21;
51;1;12.04.2016;;518;141.21;
51;1;13.04.2016;;358;141.21;
51;1;14.04.2016;;609;135.78;
51;1;15.04.2016;;886;135.78;
51;1;16.04.2016;;465;135.78;
51;1;17.04.2016;;845;135.78;
51;1;18.04.2016;;723;135.78;
51;1;19.04.2016;1;3638;135.78;122.32
51;1;20.04.2016;1;4822;135.78;122.32
51;1;21.04.2016;1;4844;135.78;122.32
51;1;22.04.2016;1;3559;135.78;122.32
51;1;23.04.2016;1;1561;135.78;122.32
51;1;24.04.2016;1;1351;135.78;122.32
51;1;25.04.2016;1;2174;135.78;122.32
51;1;26.04.2016;;478;135.78;
51;1;27.04.2016;;352;135.78;
51;1;28.04.2016;;437;135.78;
51;1;29.04.2016;;826;131.16;
51;1;30.04.2016;;543;131.16;
51;1;01.05.2016;;468;131.16;
51;1;02.05.2016;;305;131.16;
51;1;03.05.2016;;682;131.16;
51;1;04.05.2016;;518;131.16;
51;1;05.05.2016;;638;131.16;
51;1;06.05.2016;;644;131.16;
51;1;07.05.2016;;487;131.16;
51;1;08.05.2016;;471;131.16;
51;1;09.05.2016;;349;131.16;
51;1;10.05.2016;;452;131.16;
51;1;11.05.2016;;418;131.16;
51;1;12.05.2016;;798;131.16;
51;1;13.05.2016;;584;128.98;
51;1;14.05.2016;;839;128.98;
51;1;15.05.2016;;942;128.98;
51;1;16.05.2016;;848;128.98;
51;1;17.05.2016;1;4405;128.98;119.6
51;1;18.05.2016;1;3984;128.98;119.6
51;1;19.05.2016;1;3082;128.98;119.6
51;1;20.05.2016;1;2438;128.98;119.6
51;1;21.05.2016;1;2422;128.98;119.6
51;1;22.05.2016;1;2422;128.98;119.6
52;1;01.01.2015;;9;171.93;
52;1;02.01.2015;;19;171.93;
52;1;03.01.2015;;60;171.93;
52;1;04.01.2015;;35;171.93;
52;1;05.01.2015;;72;171.93;
52;1;06.01.2015;;50;171.93;
52;1;07.01.2015;;25;171.93;
52;1;08.01.2015;;38;171.93;
52;1;09.01.2015;;75;171.93;
52;1;10.01.2015;;69;171.93;
52;1;11.01.2015;;129;171.93;
52;1;12.01.2015;;116;171.93;
52;1;13.01.2015;;91;171.93;
52;1;14.01.2015;;104;176.82;
52;1;15.01.2015;;101;176.82;
52;1;16.01.2015;;123;176.82;
52;1;17.01.2015;;35;176.82;
52;1;18.01.2015;;63;176.82;
52;1;19.01.2015;;50;176.82;
52;1;20.01.2015;;104;176.82;
52;1;21.01.2015;;41;176.82;
52;1;22.01.2015;;57;176.82;
52;1;23.01.2015;;60;168.4;
52;1;24.01.2015;;72;168.4;
52;1;25.01.2015;;72;168.4;
52;1;26.01.2015;;35;168.4;
52;1;27.01.2015;;38;168.4;
52;1;28.01.2015;;104;154.26;
52;1;29.01.2015;;85;154.26;
52;1;30.01.2015;;116;154.26;
52;1;31.01.2015;;141;154.26;
52;1;01.02.2015;;145;154.26;
52;1;02.02.2015;;91;154.26;
52;1;03.02.2015;;91;154.26;
52;1;04.02.2015;;138;154.26;
52;1;05.02.2015;;145;154.26;
52;1;06.02.2015;;116;154.26;
52;1;07.02.2015;;173;154.26;
52;1;08.02.2015;;289;154.26;
52;1;09.02.2015;;110;154.26;
52;1;10.02.2015;;148;154.26;
52;1;11.02.2015;;113;154.26;
52;1;12.02.2015;;79;154.26;
52;1;13.02.2015;;123;156.98;
52;1;14.02.2015;;113;156.98;
52;1;15.02.2015;;60;156.98;
52;1;16.02.2015;;104;156.98;
52;1;17.02.2015;1;704;156.98;143.8
52;1;18.02.2015;1;408;156.98;135.64
52;1;19.02.2015;1;537;156.98;135.64
52;1;20.02.2015;1;522;156.98;135.64
52;1;21.02.2015;1;415;156.98;135.64
52;1;22.02.2015;1;405;156.98;135.64
52;1;23.02.2015;1;289;156.98;135.64
52;1;24.02.2015;;85;156.98;
52;1;25.02.2015;;72;156.98;
52;1;26.02.2015;;53;156.98;
52;1;27.02.2015;;94;151.27;
52;1;28.02.2015;;220;151.27;
52;1;01.03.2015;;254;151.27;
52;1;02.03.2015;;273;151.27;
52;1;03.03.2015;1;292;151.27;138.36
52;1;04.03.2015;1;443;151.27;135.64
52;1;05.03.2015;1;679;145.56;135.64
52;1;06.03.2015;1;663;145.56;135.64
52;1;07.03.2015;1;540;145.56;135.64
52;1;08.03.2015;1;261;145.56;135.64
52;1;09.03.2015;;135;147.74;
52;1;10.03.2015;;66;147.74;
52;1;11.03.2015;;47;147.74;
52;1;12.03.2015;;66;147.74;
52;1;13.03.2015;;226;147.74;
52;1;14.03.2015;;132;147.74;
52;1;15.03.2015;;119;147.74;
52;1;16.03.2015;;160;147.74;
52;1;17.03.2015;1;2231;147.74;127.49
52;1;18.03.2015;1;1134;147.74;127.49
52;1;19.03.2015;1;1222;147.74;127.49
52;1;20.03.2015;1;481;147.74;127.49
52;1;21.03.2015;1;311;147.74;127.49
52;1;22.03.2015;1;239;147.74;127.49
52;1;23.03.2015;1;628;147.74;127.49
52;1;24.03.2015;;72;147.74;
52;1;25.03.2015;;167;147.74;
52;1;26.03.2015;;283;131.97;
52;1;27.03.2015;;327;131.97;
52;1;28.03.2015;;292;131.97;
52;1;29.03.2015;;295;131.97;
52;1;30.03.2015;;104;131.97;
52;1;31.03.2015;;270;131.97;
52;1;01.04.2015;;97;133.33;
52;1;02.04.2015;;154;133.33;
52;1;03.04.2015;;226;133.33;
52;1;04.04.2015;;339;133.33;
52;1;05.04.2015;;286;133.33;
52;1;06.04.2015;;167;133.33;
52;1;07.04.2015;1;1524;133.33;119.33
52;1;08.04.2015;1;1492;133.33;119.33
52;1;09.04.2015;1;895;133.33;119.33
52;1;10.04.2015;1;543;133.33;119.33
52;1;11.04.2015;1;421;133.33;119.33
52;1;12.04.2015;1;770;133.33;119.33
52;1;13.04.2015;1;251;133.33;119.33
52;1;14.04.2015;;79;130.34;
52;1;15.04.2015;;110;130.34;
52;1;16.04.2015;;41;130.34;
52;1;17.04.2015;;91;138.5;
52;1;18.04.2015;;47;138.5;
52;1;19.04.2015;;53;138.5;
52;1;20.04.2015;;60;138.5;
52;1;21.04.2015;;31;138.5;
52;1;22.04.2015;;126;128.98;
52;1;23.04.2015;;79;128.98;
52;1;24.04.2015;;201;128.98;
52;1;25.04.2015;;119;128.98;
52;1;26.04.2015;;110;128.98;
52;1;27.04.2015;;107;128.98;
52;1;28.04.2015;;167;128.98;
52;1;29.04.2015;;185;131.7;
52;1;30.04.2015;;163;131.7;
52;1;01.05.2015;;82;131.7;
52;1;02.05.2015;;66;131.7;
52;1;03.05.2015;;50;131.7;
52;1;04.05.2015;;135;131.7;
52;1;05.05.2015;;185;131.7;
52;1;06.05.2015;;280;131.7;
52;1;07.05.2015;;217;131.7;
52;1;08.05.2015;;273;131.7;
52;1;09.05.2015;;132;131.7;
52;1;10.05.2015;;129;131.7;
52;1;11.05.2015;;104;131.7;
52;1;12.05.2015;;129;131.7;
52;1;13.05.2015;;97;131.7;
52;1;14.05.2015;;188;131.7;
52;1;15.05.2015;;116;131.7;
52;1;16.05.2015;;123;131.7;
52;1;17.05.2015;;364;131.7;
52;1;18.05.2015;;179;131.7;
52;1;19.05.2015;1;1024;131.7;119.33
52;1;20.05.2015;1;619;131.7;119.33
52;1;21.05.2015;1;569;131.7;119.33
52;1;22.05.2015;1;977;131.7;119.33
52;1;23.05.2015;1;437;131.7;119.33
52;1;24.05.2015;1;763;131.7;119.33
52;1;25.05.2015;1;390;131.7;119.33
52;1;26.05.2015;;151;131.7;
52;1;27.05.2015;;82;129.25;
52;1;28.05.2015;;94;129.25;
52;1;29.05.2015;;85;129.25;
52;1;30.05.2015;;145;129.25;
52;1;31.05.2015;;63;129.25;
52;1;01.06.2015;;94;129.25;
52;1;02.06.2015;;157;129.25;
52;1;03.06.2015;;145;129.25;
52;1;04.06.2015;;242;129.25;
52;1;05.06.2015;;214;129.25;
52;1;06.06.2015;;157;131.7;
52;1;07.06.2015;;182;131.7;
52;1;08.06.2015;;119;131.7;
52;1;09.06.2015;1;594;131.7;119.33
52;1;10.06.2015;1;767;131.7;119.33
52;1;11.06.2015;1;801;131.7;119.33
52;1;12.06.2015;1;867;131.7;119.33
52;1;13.06.2015;1;292;131.7;119.33
52;1;14.06.2015;1;383;131.7;119.33
52;1;15.06.2015;1;606;131.7;119.33
52;1;16.06.2015;;223;131.7;
52;1;17.06.2015;;223;131.7;
52;1;18.06.2015;;518;128.17;
52;1;19.06.2015;;408;128.17;
52;1;20.06.2015;;305;128.17;
52;1;21.06.2015;;562;128.17;
52;1;22.06.2015;;434;128.17;
52;1;23.06.2015;;314;128.17;
52;1;24.06.2015;;427;128.17;
52;1;25.06.2015;;528;128.17;
52;1;26.06.2015;;468;128.17;
52;1;27.06.2015;;339;128.17;
52;1;28.06.2015;;525;130.34;
52;1;29.06.2015;;273;130.34;
52;1;30.06.2015;1;1656;130.34;119.33
52;1;01.07.2015;1;1803;130.34;119.33
52;1;02.07.2015;1;1561;130.34;119.33
52;1;03.07.2015;1;1332;130.34;119.33
52;1;04.07.2015;1;1062;130.34;119.33
52;1;05.07.2015;1;198;130.34;119.33
52;1;06.07.2015;1;647;130.34;119.33
52;1;07.07.2015;;383;130.34;
52;1;08.07.2015;;220;130.34;
52;1;09.07.2015;;364;121.64;
52;1;10.07.2015;;408;121.64;
52;1;11.07.2015;;314;123.55;
52;1;12.07.2015;;330;123.55;
52;1;13.07.2015;;361;123.55;
52;1;14.07.2015;;443;123.55;
52;1;15.07.2015;;364;125.45;
52;1;16.07.2015;;239;125.45;
52;1;17.07.2015;;377;125.45;
52;1;18.07.2015;;393;127.62;
52;1;19.07.2015;;314;127.62;
52;1;20.07.2015;;653;127.62;
52;1;21.07.2015;;666;127.62;
52;1;22.07.2015;;330;127.62;
52;1;23.07.2015;;625;127.62;
52;1;24.07.2015;;625;127.62;
52;1;25.07.2015;;393;127.62;
52;1;26.07.2015;;547;130.07;
52;1;27.07.2015;;858;130.07;
52;1;28.07.2015;1;1175;130.07;124.77
52;1;29.07.2015;1;1056;130.07;124.77
52;1;30.07.2015;1;1203;130.07;124.77
52;1;31.07.2015;1;245;130.07;124.77
52;1;01.08.2015;1;883;130.07;124.77
52;1;02.08.2015;1;858;130.07;124.77
52;1;03.08.2015;1;478;130.07;124.77
52;1;04.08.2015;;572;138.5;
52;1;05.08.2015;;543;138.5;
52;1;06.08.2015;;509;138.5;
52;1;07.08.2015;;236;138.5;
52;1;08.08.2015;;163;141.21;
52;1;09.08.2015;;176;141.21;
52;1;10.08.2015;;214;141.21;
52;1;11.08.2015;;405;141.21;
52;1;12.08.2015;;242;142.85;
52;1;13.08.2015;;273;142.85;
52;1;14.08.2015;;302;142.85;
52;1;15.08.2015;;179;142.85;
52;1;16.08.2015;;383;142.85;
52;1;17.08.2015;;261;142.85;
52;1;18.08.2015;;393;142.85;
52;1;19.08.2015;;273;142.85;
52;1;20.08.2015;;295;142.85;
52;1;21.08.2015;;361;142.85;
52;1;22.08.2015;;173;142.85;
52;1;23.08.2015;;396;142.85;
52;1;24.08.2015;;371;142.85;
52;1;25.08.2015;;889;142.85;
52;1;26.08.2015;;283;142.85;
52;1;27.08.2015;;361;137.68;
52;1;28.08.2015;;264;137.68;
52;1;29.08.2015;;427;137.68;
52;1;30.08.2015;;584;137.68;
52;1;31.08.2015;;481;137.68;
52;1;01.09.2015;;851;137.68;
52;1;02.09.2015;;638;135.78;
52;1;03.09.2015;;380;135.78;
52;1;04.09.2015;;798;135.78;
52;1;05.09.2015;;751;133.6;
52;1;06.09.2015;;704;133.6;
52;1;07.09.2015;;685;133.6;
52;1;08.09.2015;;789;133.6;
52;1;09.09.2015;;361;135.51;
52;1;10.09.2015;;434;135.51;
52;1;11.09.2015;;478;135.51;
52;1;12.09.2015;;471;135.51;
52;1;13.09.2015;;682;135.51;
52;1;14.09.2015;;600;135.51;
52;1;15.09.2015;;364;135.51;
52;1;16.09.2015;;346;138.5;
52;1;17.09.2015;;182;138.5;
52;1;18.09.2015;;160;138.5;
52;1;19.09.2015;;201;138.5;
52;1;20.09.2015;;223;138.5;
52;1;21.09.2015;;371;138.5;
52;1;22.09.2015;;305;138.5;
52;1;23.09.2015;;314;141.21;
52;1;24.09.2015;;437;141.21;
52;1;25.09.2015;;248;141.21;
52;1;26.09.2015;;267;141.21;
52;1;27.09.2015;;308;141.21;
52;1;28.09.2015;;358;141.21;
52;1;29.09.2015;;179;141.21;
52;1;30.09.2015;;346;141.21;
52;1;01.10.2015;;236;141.21;
52;1;02.10.2015;;248;141.21;
52;1;03.10.2015;;182;141.21;
52;1;04.10.2015;;349;141.21;
52;1;05.10.2015;;229;141.21;
52;1;06.10.2015;1;748;141.21;132.92
52;1;07.10.2015;1;817;141.21;130.21
52;1;08.10.2015;1;773;141.11;130.21
52;1;09.10.2015;1;911;141.21;130.21
52;1;10.10.2015;1;474;141.21;130.21
52;1;11.10.2015;1;726;141.21;130.21
52;1;12.10.2015;1;540;141.21;130.21
52;1;13.10.2015;;195;141.21;
52;1;14.10.2015;;129;141.21;
52;1;15.10.2015;;101;142.57;
52;1;16.10.2015;;138;142.57;
52;1;17.10.2015;;179;142.57;
52;1;18.10.2015;;116;142.57;
52;1;19.10.2015;;126;142.57;
52;1;20.10.2015;;141;142.57;
52;1;21.10.2015;;430;130.34;
52;1;22.10.2015;;569;130.34;
52;1;23.10.2015;;280;130.34;
52;1;24.10.2015;;123;130.34;
52;1;25.10.2015;;270;130.34;
52;1;26.10.2015;;487;130.34;
52;1;27.10.2015;1;1200;130.34;122.32
52;1;28.10.2015;1;1225;130.34;124.77
52;1;29.10.2015;1;371;130.34;124.77
52;1;30.10.2015;1;336;130.34;124.77
52;1;31.10.2015;1;314;130.34;124.77
52;1;01.11.2015;1;173;130.34;124.77
52;1;02.11.2015;1;154;130.34;124.77
52;1;03.11.2015;;170;130.34;
52;1;04.11.2015;;286;134.69;
52;1;05.11.2015;;132;134.69;
52;1;06.11.2015;;207;134.69;
52;1;07.11.2015;;380;134.69;
52;1;08.11.2015;;107;134.69;
52;1;09.11.2015;;157;134.69;
52;1;10.11.2015;;185;134.69;
52;1;11.11.2015;;308;130.34;
52;1;12.11.2015;;242;130.34;
52;1;13.11.2015;;254;130.34;
52;1;14.11.2015;;236;130.34;
52;1;15.11.2015;;113;130.34;
52;1;16.11.2015;;311;130.34;
52;1;17.11.2015;;242;130.34;
52;1;18.11.2015;;223;130.34;
52;1;19.11.2015;;267;130.34;
52;1;20.11.2015;;107;130.34;
52;1;21.11.2015;;173;130.34;
52;1;22.11.2015;;210;130.34;
52;1;23.11.2015;;204;130.34;
52;1;24.11.2015;1;3503;130.34;116.61
52;1;25.11.2015;1;1401;130.34;116.61
52;1;26.11.2015;1;1175;130.34;116.61
52;1;27.11.2015;1;217;130.34;116.61
52;1;28.11.2015;1;814;130.34;116.61
52;1;29.11.2015;1;760;130.34;116.61
52;1;30.11.2015;1;726;130.34;116.61
52;1;01.12.2015;;173;130.34;
52;1;02.12.2015;;232;130.34;
52;1;03.12.2015;;204;130.34;
52;1;04.12.2015;;390;130.34;
52;1;05.12.2015;1;807;130.34;116.61
52;1;06.12.2015;1;2397;130.34;116.61
52;1;07.12.2015;1;1373;130.34;116.61
52;1;08.12.2015;;245;130.34;
52;1;09.12.2015;;141;130.34;
52;1;10.12.2015;;201;130.34;
52;1;11.12.2015;;204;130.34;
52;1;12.12.2015;;229;130.34;
52;1;13.12.2015;;126;130.34;
52;1;14.12.2015;;311;130.34;
52;1;15.12.2015;;151;130.34;
52;1;16.12.2015;;245;130.34;
52;1;17.12.2015;;141;130.34;
52;1;18.12.2015;;380;130.34;
52;1;19.12.2015;;107;130.34;
52;1;20.12.2015;;170;130.34;
52;1;21.12.2015;;170;130.34;
52;1;22.12.2015;;226;130.34;
52;1;23.12.2015;;179;130.34;
52;1;24.12.2015;;270;126.54;
52;1;25.12.2015;;305;126.54;
52;1;26.12.2015;;248;126.54;
52;1;27.12.2015;;518;126.54;
52;1;28.12.2015;;283;126.54;
52;1;29.12.2015;;405;126.54;
52;1;30.12.2015;;324;126.54;
52;1;31.12.2015;;192;126.54;
52;1;01.01.2016;;31;126.54;
52;1;02.01.2016;;72;126.54;
52;1;03.01.2016;;91;126.54;
52;1;04.01.2016;;185;126.54;
52;1;05.01.2016;;254;126.54;
52;1;06.01.2016;;311;126.54;
52;1;07.01.2016;;254;126.54;
52;1;08.01.2016;;185;126.54;
52;1;09.01.2016;;123;126.54;
52;1;10.01.2016;;286;126.54;
52;1;11.01.2016;;245;126.54;
52;1;12.01.2016;;258;126.54;
52;1;13.01.2016;;276;126.54;
52;1;14.01.2016;;311;126.54;
52;1;15.01.2016;;248;126.54;
52;1;16.01.2016;;468;126.54;
52;1;17.01.2016;;518;126.54;
52;1;18.01.2016;;349;126.54;
52;1;19.01.2016;;380;126.54;
52;1;20.01.2016;;474;126.54;
52;1;21.01.2016;;352;127.9;
52;1;22.01.2016;;390;127.9;
52;1;23.01.2016;;377;127.9;
52;1;24.01.2016;;402;127.9;
52;1;25.01.2016;;330;127.9;
52;1;26.01.2016;;273;127.9;
52;1;27.01.2016;;236;127.9;
52;1;28.01.2016;;289;127.9;
52;1;29.01.2016;;289;127.9;
52;1;30.01.2016;;430;127.9;
52;1;31.01.2016;;333;127.9;
52;1;01.02.2016;;446;130.34;
52;1;02.02.2016;;377;130.34;
52;1;03.02.2016;;336;130.34;
52;1;04.02.2016;;430;133.06;
52;1;05.02.2016;;421;133.06;
52;1;06.02.2016;;396;133.06;
52;1;07.02.2016;;261;141.76;
52;1;08.02.2016;;217;141.76;
52;1;09.02.2016;1;1401;141.76;130.75
52;1;10.02.2016;1;757;141.76;130.75
52;1;11.02.2016;1;616;141.76;130.75
52;1;12.02.2016;1;729;141.76;130.75
52;1;13.02.2016;1;707;141.76;130.75
52;1;14.02.2016;1;719;141.76;130.75
52;1;15.02.2016;1;522;141.76;130.75
52;1;16.02.2016;1;600;141.76;130.75
52;1;17.02.2016;1;449;141.76;130.75
52;1;18.02.2016;;107;141.76;
52;1;19.02.2016;;355;141.76;
52;1;20.02.2016;;220;141.76;
52;1;21.02.2016;;295;141.76;
52;1;22.02.2016;;170;141.76;
52;1;23.02.2016;;135;141.76;
52;1;24.02.2016;;116;141.76;
52;1;25.02.2016;;79;141.76;
52;1;26.02.2016;;242;141.76;
52;1;27.02.2016;;242;141.76;
52;1;28.02.2016;;242;141.76;
52;1;29.02.2016;;242;141.76;
52;1;01.03.2016;;242;141.76;
52;1;02.03.2016;;242;141.76;
52;1;03.03.2016;;242;141.76;
52;1;04.03.2016;;254;141.76;
52;1;05.03.2016;;330;141.21;
52;1;06.03.2016;;264;141.21;
52;1;07.03.2016;;283;141.21;
52;1;08.03.2016;1;701;141.21;132.92
52;1;09.03.2016;1;952;141.21;132.92
52;1;10.03.2016;1;1125;141.21;132.92
52;1;11.03.2016;1;1326;141.21;132.92
52;1;12.03.2016;1;1213;141.21;132.92
52;1;13.03.2016;1;600;141.21;132.92
52;1;14.03.2016;1;663;141.21;132.92
52;1;15.03.2016;1;1015;141.21;130.21
52;1;16.03.2016;1;531;141.21;130.21
52;1;17.03.2016;1;1385;141.21;130.21
52;1;18.03.2016;1;565;141.21;130.21
52;1;19.03.2016;1;459;141.21;130.21
52;1;20.03.2016;;377;141.21;
52;1;21.03.2016;;141;141.21;
52;1;22.03.2016;;145;141.21;
52;1;23.03.2016;;148;141.21;
52;1;24.03.2016;;254;141.21;
52;1;25.03.2016;;314;141.21;
52;1;26.03.2016;;148;141.21;
52;1;27.03.2016;;195;141.21;
